# filename; lat; lon; alt; yawl; pitch; roll; x; y; z
20200707_095633_918_0957.jpg; 81.650317; 4.590625; 99.707; 37.393; 6.692; 0.729; 4.633191; 81.658511; 99.707
20200707_095637_918_0958.jpg; 81.650456; 4.592064; 99.889; 38.421; 5.820; -1.916; 4.634675; 81.658658; 99.889
20200707_095641_917_0959.jpg; 81.650602; 4.593275; 100.909; 36.575; 6.607; -1.180; 4.635932; 81.658813; 100.909
20200707_095645_917_0960.jpg; 81.650736; 4.594303; 99.419; 36.198; 6.781; 4.153; 4.637005; 81.658955; 99.419
20200707_095649_918_0961.jpg; 81.650799; 4.595590; 98.736; 39.099; 8.804; 4.100; 4.638337; 81.659027; 98.736
20200707_095653_918_0962.jpg; 81.650781; 4.596985; 98.704; 41.715; 6.550; -1.374; 4.639776; 81.659017; 98.704
20200707_095657_917_0963.jpg; 81.650782; 4.598124; 97.415; 39.306; 4.020; -4.708; 4.640960; 81.659027; 97.415
20200707_095701_918_0964.jpg; 81.650893; 4.598765; 95.315; 36.294; 4.558; -4.729; 4.641647; 81.659146; 95.315
20200707_095705_918_0965.jpg; 81.651047; 4.599174; 94.708; 31.211; 7.205; 1.463; 4.642101; 81.659309; 94.708
20200707_095709_918_0966.jpg; 81.651135; 4.599824; 94.345; 31.563; 7.800; 0.529; 4.642795; 81.659405; 94.345
20200707_095713_918_0967.jpg; 81.651183; 4.600575; 93.254; 33.352; 7.161; -2.200; 4.643592; 81.659463; 93.254
20200707_095717_918_0968.jpg; 81.651227; 4.601178; 93.780; 34.552; 6.335; 0.632; 4.644240; 81.659515; 93.780
20200707_095721_918_0969.jpg; 81.651274; 4.601756; 93.244; 32.680; 5.733; -0.687; 4.644862; 81.659571; 93.244
20200707_095725_927_0970.jpg; 81.651327; 4.602304; 93.362; 33.291; 6.209; 3.072; 4.645455; 81.659632; 93.362
20200707_095729_918_0971.jpg; 81.651343; 4.603128; 92.894; 34.544; 7.234; 1.772; 4.646324; 81.659657; 92.894
20200707_095733_918_0972.jpg; 81.651333; 4.603917; 93.175; 36.757; 7.580; -5.240; 4.647158; 81.659655; 93.175
20200707_095737_918_0973.jpg; 81.651347; 4.604248; 92.583; 34.673; 5.479; -0.931; 4.647534; 81.659677; 92.583
20200707_095741_918_0974.jpg; 81.651378; 4.604575; 91.799; 36.419; 3.908; 0.831; 4.647905; 81.659718; 91.799
20200707_095745_918_0975.jpg; 81.651433; 4.605194; 92.647; 35.433; 3.242; -0.029; 4.648569; 81.659781; 92.647
20200707_095749_919_0976.jpg; 81.651526; 4.606093; 93.280; 37.051; 4.658; 0.680; 4.649513; 81.659883; 93.280
20200707_095753_918_0977.jpg; 81.651631; 4.607215; 93.188; 36.953; 5.035; 1.266; 4.650680; 81.659996; 93.188
20200707_095757_921_0978.jpg; 81.651739; 4.608505; 93.798; 37.287; 5.528; -0.035; 4.652015; 81.660112; 93.798
20200707_095801_919_0979.jpg; 81.651852; 4.609821; 93.936; 37.518; 6.192; 1.526; 4.653376; 81.660234; 93.936
20200707_095805_919_0980.jpg; 81.651947; 4.611231; 94.404; 37.346; 6.934; 2.233; 4.654832; 81.660338; 94.404
20200707_095809_918_0981.jpg; 81.652007; 4.612779; 95.423; 43.234; 7.492; 1.321; 4.656424; 81.660407; 95.423
20200707_095813_918_0982.jpg; 81.652051; 4.614238; 96.007; 42.821; 5.123; -3.395; 4.657928; 81.660459; 96.007
20200707_095817_919_0983.jpg; 81.652128; 4.615483; 94.768; 36.413; 6.859; -0.381; 4.659219; 81.660544; 94.768
20200707_095821_921_0984.jpg; 81.652214; 4.616602; 94.942; 36.460; 5.415; -1.370; 4.660382; 81.660639; 94.942
20200707_095825_918_0985.jpg; 81.652320; 4.617611; 94.437; 32.335; 6.415; 0.313; 4.661437; 81.660753; 94.437
20200707_095829_918_0986.jpg; 81.652427; 4.618680; 94.821; 34.566; 5.794; 1.307; 4.662551; 81.660869; 94.821
20200707_095833_919_0987.jpg; 81.652540; 4.619817; 95.079; 36.288; 5.559; 0.019; 4.663733; 81.660991; 95.079
20200707_095837_919_0988.jpg; 81.652667; 4.620970; 95.105; 34.776; 5.379; 0.880; 4.664931; 81.661127; 95.105
20200707_095841_919_0989.jpg; 81.652802; 4.622225; 95.218; 34.884; 5.358; 1.116; 4.666232; 81.661270; 95.218
20200707_095845_918_0990.jpg; 81.652945; 4.623583; 96.038; 34.718; 5.883; -0.009; 4.667635; 81.661421; 96.038
20200707_095849_919_0991.jpg; 81.653095; 4.624959; 96.515; 35.485; 5.866; 0.169; 4.669057; 81.661580; 96.515
20200707_095853_919_0992.jpg; 81.653254; 4.626306; 96.676; 34.724; 6.287; 1.270; 4.670449; 81.661748; 96.676
20200707_095857_919_0993.jpg; 81.653402; 4.627644; 96.584; 35.388; 6.417; 0.076; 4.671833; 81.661904; 96.584
20200707_095901_919_0994.jpg; 81.653538; 4.628923; 96.243; 33.428; 6.068; 0.503; 4.673157; 81.662049; 96.243
20200707_095905_919_0995.jpg; 81.653674; 4.630157; 95.899; 34.164; 5.966; 0.141; 4.674436; 81.662194; 95.899
20200707_095909_919_0996.jpg; 81.653811; 4.631395; 96.197; 35.239; 5.830; 1.050; 4.675720; 81.662339; 96.197
20200707_095913_919_0997.jpg; 81.653948; 4.632715; 95.977; 34.271; 5.179; -0.284; 4.677085; 81.662485; 95.977
20200707_095917_919_0998.jpg; 81.654106; 4.634048; 95.461; 33.010; 5.271; 1.101; 4.678463; 81.662652; 95.461
20200707_095921_919_0999.jpg; 81.654274; 4.635433; 95.057; 34.099; 6.556; 0.581; 4.679894; 81.662827; 95.057
20200707_095925_921_1000.jpg; 81.654434; 4.636835; 95.158; 34.002; 6.109; 0.468; 4.681341; 81.662996; 95.158
20200707_095929_919_1001.jpg; 81.654588; 4.638223; 94.898; 32.589; 6.663; 0.836; 4.682775; 81.663159; 94.898
20200707_095933_921_1002.jpg; 81.654731; 4.639648; 94.819; 32.672; 5.841; -1.149; 4.684246; 81.663310; 94.819
20200707_095937_919_1003.jpg; 81.654885; 4.640954; 95.276; 33.782; 5.590; -0.964; 4.685597; 81.663473; 95.276
20200707_095941_919_1004.jpg; 81.655063; 4.642112; 95.857; 30.013; 6.131; 1.370; 4.686801; 81.663659; 95.857
20200707_095945_921_1005.jpg; 81.655240; 4.643282; 96.098; 31.787; 6.034; 1.705; 4.688016; 81.663845; 96.098
20200707_095949_921_1006.jpg; 81.655400; 4.644568; 95.087; 30.695; 6.750; 1.665; 4.689347; 81.664014; 95.087
20200707_095953_919_1007.jpg; 81.655547; 4.645918; 95.622; 32.657; 6.101; -0.236; 4.690743; 81.664170; 95.622
20200707_095957_919_1008.jpg; 81.655700; 4.647208; 95.450; 31.437; 5.891; 1.079; 4.692079; 81.664331; 95.450
20200707_100001_921_1009.jpg; 81.655856; 4.648531; 95.141; 32.449; 5.984; 0.415; 4.693446; 81.664496; 95.141
20200707_100005_925_1010.jpg; 81.656012; 4.649846; 95.850; 34.350; 6.280; 0.569; 4.694808; 81.664660; 95.850
20200707_100009_921_1011.jpg; 81.656168; 4.651096; 96.007; 32.721; 6.692; 1.593; 4.696103; 81.664825; 96.007
20200707_100013_919_1012.jpg; 81.656309; 4.652376; 96.141; 32.908; 6.712; 0.797; 4.697428; 81.664974; 96.141
20200707_100017_921_1013.jpg; 81.656435; 4.653579; 96.446; 33.364; 6.506; 1.019; 4.698677; 81.665109; 96.446
20200707_100021_921_1014.jpg; 81.656553; 4.654733; 96.426; 34.620; 5.772; 0.123; 4.699876; 81.665236; 96.426
20200707_100025_921_1015.jpg; 81.656687; 4.655806; 96.180; 30.777; 5.027; 0.963; 4.700994; 81.665378; 96.180
20200707_100029_919_1016.jpg; 81.656842; 4.656922; 94.467; 30.250; 5.270; 1.813; 4.702156; 81.665542; 94.467
20200707_100033_921_1017.jpg; 81.657006; 4.658220; 93.288; 32.663; 5.641; 0.391; 4.703500; 81.665715; 93.288
20200707_100037_921_1018.jpg; 81.657226; 4.659349; 93.168; 24.784; -0.850; -8.108; 4.704674; 81.665943; 93.168
20200707_100041_921_1019.jpg; 81.657624; 4.659739; 90.219; 11.092; 1.281; -0.602; 4.705111; 81.666350; 90.219
20200707_100045_919_1020.jpg; 81.658153; 4.659796; 88.350; 8.780; -1.034; -3.652; 4.705215; 81.666887; 88.350
20200707_100049_921_1021.jpg; 81.658838; 4.659023; 86.069; 355.938; 0.344; -10.145; 4.704491; 81.667581; 86.069
20200707_100053_921_1022.jpg; 81.659627; 4.656248; 94.161; 339.123; 2.192; -9.285; 4.701765; 81.668378; 94.161
20200707_100057_921_1023.jpg; 81.660375; 4.651470; 106.817; 325.670; 2.895; -11.439; 4.697035; 81.669135; 106.817
20200707_100101_921_1024.jpg; 81.660998; 4.644905; 113.351; 312.885; -1.026; -6.368; 4.690518; 81.669766; 113.351
20200707_100105_921_1025.jpg; 81.661553; 4.636994; 110.215; 307.745; -0.577; -2.474; 4.682656; 81.670330; 110.215
20200707_100109_921_1026.jpg; 81.662081; 4.628150; 107.126; 301.758; 1.269; -4.066; 4.673859; 81.670867; 107.126
20200707_100113_921_1027.jpg; 81.662540; 4.618561; 107.018; 296.990; 1.793; -2.988; 4.664317; 81.671334; 107.018
20200707_100117_921_1028.jpg; 81.662910; 4.608421; 108.925; 293.342; 1.666; -2.161; 4.654224; 81.671713; 108.925
20200707_100121_921_1029.jpg; 81.663193; 4.597830; 110.803; 287.998; 3.457; -2.154; 4.643679; 81.672004; 110.803
20200707_100125_921_1030.jpg; 81.663384; 4.587060; 116.597; 285.917; 3.235; -0.613; 4.632955; 81.672204; 116.597
20200707_100129_921_1031.jpg; 81.663508; 4.576270; 121.972; 283.075; 2.505; -1.878; 4.622210; 81.672337; 121.972
20200707_100133_921_1032.jpg; 81.663555; 4.565374; 123.246; 277.251; 2.938; -3.868; 4.611358; 81.672392; 123.246
20200707_100137_921_1033.jpg; 81.663469; 4.554349; 124.878; 270.999; 2.807; -3.073; 4.600378; 81.672314; 124.878
20200707_100141_921_1034.jpg; 81.663245; 4.543268; 126.156; 264.630; 2.286; -5.121; 4.589340; 81.672099; 126.156
20200707_100145_921_1035.jpg; 81.662786; 4.532321; 125.227; 245.258; 2.068; -16.259; 4.578436; 81.671649; 125.227
20200707_100149_921_1036.jpg; 81.661904; 4.522472; 122.101; 222.682; 3.152; -16.111; 4.568627; 81.670775; 122.101
20200707_100153_921_1037.jpg; 81.660676; 4.514984; 121.167; 200.335; 1.754; -16.161; 4.561177; 81.669556; 121.167
20200707_100157_921_1038.jpg; 81.659287; 4.510487; 119.016; 180.686; 2.588; -13.179; 4.556716; 81.668175; 119.016
20200707_100201_921_1039.jpg; 81.657829; 4.508560; 116.337; 162.306; 1.521; -12.792; 4.554826; 81.666726; 116.337
20200707_100205_921_1040.jpg; 81.656440; 4.509147; 111.258; 149.076; 1.052; -8.186; 4.555450; 81.665346; 111.258
20200707_100209_921_1041.jpg; 81.655137; 4.511514; 107.563; 139.115; 1.461; -9.985; 4.557854; 81.664051; 107.563
20200707_100213_921_1042.jpg; 81.653953; 4.515350; 104.954; 127.357; 1.326; -9.263; 4.561729; 81.662875; 104.954
20200707_100217_921_1043.jpg; 81.652931; 4.520461; 102.314; 118.517; 2.625; -3.832; 4.566879; 81.661862; 102.314
20200707_100221_923_1044.jpg; 81.652010; 4.526159; 102.724; 115.301; 3.079; 0.550; 4.572616; 81.660950; 102.724
20200707_100225_921_1045.jpg; 81.651136; 4.532031; 103.632; 108.626; 3.606; -6.318; 4.578528; 81.660085; 103.632
20200707_100229_921_1046.jpg; 81.650444; 4.538202; 105.736; 97.806; 5.100; -7.137; 4.584740; 81.659401; 105.736
20200707_100233_921_1047.jpg; 81.649949; 4.544310; 105.787; 89.922; 4.799; -1.401; 4.590890; 81.658914; 105.787
20200707_100237_922_1048.jpg; 81.649545; 4.550263; 104.962; 85.019; 5.849; -0.572; 4.596885; 81.658519; 104.962
20200707_100241_921_1049.jpg; 81.649213; 4.555918; 109.469; 80.486; 5.772; -2.717; 4.602583; 81.658196; 109.469
20200707_100245_923_1050.jpg; 81.648987; 4.561116; 114.338; 72.792; 5.716; -4.484; 4.607825; 81.657978; 114.338
20200707_100249_921_1051.jpg; 81.648885; 4.565886; 116.221; 64.054; 5.389; -3.033; 4.612638; 81.657885; 116.221
20200707_100253_923_1052.jpg; 81.648883; 4.570212; 116.759; 58.681; 6.301; -0.145; 4.617009; 81.657892; 116.759
20200707_100257_921_1053.jpg; 81.648924; 4.574112; 117.657; 51.383; 5.758; -4.383; 4.620954; 81.657941; 117.657
20200707_100301_922_1054.jpg; 81.649043; 4.577364; 115.933; 42.470; 6.473; -1.853; 4.624251; 81.658069; 115.933
20200707_100305_921_1055.jpg; 81.649209; 4.579949; 115.522; 39.389; 8.345; 0.504; 4.626882; 81.658243; 115.522
20200707_100309_921_1056.jpg; 81.649357; 4.582064; 114.449; 39.029; 7.944; 1.006; 4.629042; 81.658399; 114.449
20200707_100313_922_1057.jpg; 81.649477; 4.583933; 113.431; 40.751; 6.299; 0.416; 4.630956; 81.658528; 113.431
20200707_100317_922_1058.jpg; 81.649595; 4.585673; 112.742; 37.766; 5.829; -0.158; 4.632742; 81.658655; 112.742
20200707_100321_922_1059.jpg; 81.649728; 4.587338; 112.112; 37.742; 5.088; 0.862; 4.634452; 81.658796; 112.112
20200707_100325_921_1060.jpg; 81.649874; 4.589017; 111.458; 37.981; 5.356; 1.037; 4.636176; 81.658951; 111.458
20200707_100329_922_1061.jpg; 81.650023; 4.590696; 110.247; 35.551; 7.908; 1.347; 4.637901; 81.659109; 110.247
20200707_100333_922_1062.jpg; 81.650154; 4.592238; 107.236; 33.660; 8.368; 2.502; 4.639488; 81.659248; 107.236
20200707_100337_922_1063.jpg; 81.650244; 4.593626; 106.370; 33.637; 8.824; -0.234; 4.640921; 81.659347; 106.370
20200707_100341_922_1064.jpg; 81.650301; 4.594763; 104.721; 35.566; 5.767; -0.199; 4.642103; 81.659412; 104.721
20200707_100345_922_1065.jpg; 81.650367; 4.595841; 99.543; 33.932; 5.714; -1.123; 4.643226; 81.659487; 99.543
20200707_100349_924_1066.jpg; 81.650462; 4.596861; 98.161; 33.462; 6.417; 1.002; 4.644291; 81.659590; 98.161
20200707_100353_922_1067.jpg; 81.650554; 4.597989; 98.709; 35.555; 5.524; 1.358; 4.645464; 81.659691; 98.709
20200707_100357_922_1068.jpg; 81.650646; 4.599296; 98.609; 36.064; 5.024; -0.582; 4.646817; 81.659792; 98.609
20200707_100401_922_1069.jpg; 81.650767; 4.600622; 98.516; 33.503; 5.462; 0.702; 4.648188; 81.659921; 98.516
20200707_100405_922_1070.jpg; 81.650905; 4.601945; 98.842; 32.289; 6.813; 1.457; 4.649557; 81.660068; 98.842
20200707_100409_922_1071.jpg; 81.651027; 4.603286; 98.407; 32.528; 7.445; 1.570; 4.650942; 81.660199; 98.407
20200707_100413_923_1072.jpg; 81.651123; 4.604642; 98.704; 32.449; 6.232; 0.242; 4.652344; 81.660303; 98.704
20200707_100417_922_1073.jpg; 81.651226; 4.605935; 98.871; 32.222; 5.321; 0.797; 4.653682; 81.660414; 98.871
20200707_100421_922_1074.jpg; 81.651338; 4.607227; 98.840; 32.691; 6.064; 1.375; 4.655019; 81.660535; 98.840
20200707_100425_923_1075.jpg; 81.651458; 4.608513; 98.349; 31.445; 6.458; 1.791; 4.656350; 81.660663; 98.349
20200707_100429_924_1076.jpg; 81.651572; 4.609859; 98.270; 30.643; 6.513; 0.682; 4.657742; 81.660786; 98.270
20200707_100433_922_1077.jpg; 81.651689; 4.611161; 98.466; 29.028; 6.349; 1.353; 4.659090; 81.660912; 98.466
20200707_100437_922_1078.jpg; 81.651810; 4.612451; 98.045; 30.304; 6.112; 1.210; 4.660425; 81.661041; 98.045
20200707_100441_923_1079.jpg; 81.651928; 4.613759; 97.546; 30.520; 6.188; 1.590; 4.661778; 81.661168; 97.546
20200707_100445_923_1080.jpg; 81.652047; 4.615132; 97.927; 30.681; 5.801; 0.715; 4.663196; 81.661295; 97.927
20200707_100449_922_1081.jpg; 81.652177; 4.616516; 99.009; 32.666; 6.359; 1.662; 4.664625; 81.661435; 99.009
20200707_100453_923_1082.jpg; 81.652312; 4.617951; 100.054; 31.030; 6.209; 0.219; 4.666106; 81.661578; 100.054
20200707_100457_923_1083.jpg; 81.652453; 4.619436; 101.246; 30.653; 6.704; 3.194; 4.667636; 81.661727; 101.246
20200707_100501_923_1084.jpg; 81.652584; 4.620990; 102.028; 34.567; 7.592; 0.954; 4.669236; 81.661867; 102.028
20200707_100505_923_1085.jpg; 81.652690; 4.622427; 102.437; 34.198; 5.419; 0.306; 4.670718; 81.661982; 102.437
20200707_100509_927_1086.jpg; 81.652798; 4.623796; 102.968; 34.715; 6.485; 0.476; 4.672133; 81.662098; 102.968
20200707_100513_923_1087.jpg; 81.652912; 4.625115; 103.570; 35.633; 6.498; 1.967; 4.673496; 81.662220; 103.570
20200707_100517_923_1088.jpg; 81.653021; 4.626461; 102.810; 33.409; 5.685; 0.111; 4.674888; 81.662338; 102.810
20200707_100521_924_1089.jpg; 81.653131; 4.627814; 101.823; 35.234; 5.808; 0.801; 4.676287; 81.662457; 101.823
20200707_100525_923_1090.jpg; 81.653246; 4.629182; 102.010; 33.716; 5.904; -0.397; 4.677699; 81.662580; 102.010
20200707_100529_923_1091.jpg; 81.653379; 4.630494; 100.433; 31.529; 5.705; 0.436; 4.679057; 81.662722; 100.433
20200707_100533_923_1092.jpg; 81.653517; 4.631779; 99.257; 29.480; 6.674; 0.871; 4.680388; 81.662868; 99.257
20200707_100537_924_1093.jpg; 81.653649; 4.633066; 98.981; 33.085; 6.534; 0.637; 4.681720; 81.663009; 98.981
20200707_100541_924_1094.jpg; 81.653775; 4.634391; 98.066; 31.773; 6.538; 1.445; 4.683091; 81.663144; 98.066
20200707_100545_923_1095.jpg; 81.653895; 4.635740; 95.381; 31.163; 6.543; 0.603; 4.684484; 81.663272; 95.381
20200707_100549_934_1096.jpg; 81.654009; 4.637029; 95.345; 31.435; 6.812; 1.289; 4.685819; 81.663394; 95.345
20200707_100553_924_1097.jpg; 81.654116; 4.638214; 95.061; 28.767; 6.984; 0.212; 4.687049; 81.663510; 95.061
20200707_100557_924_1098.jpg; 81.654218; 4.639308; 94.441; 29.114; 5.734; 1.106; 4.688188; 81.663621; 94.441
20200707_100601_923_1099.jpg; 81.654319; 4.640512; 94.439; 29.685; 6.589; 1.112; 4.689437; 81.663730; 94.439
20200707_100605_923_1100.jpg; 81.654425; 4.641761; 94.074; 28.427; 5.802; 0.698; 4.690732; 81.663845; 94.074
20200707_100609_924_1101.jpg; 81.654546; 4.642917; 92.817; 27.231; 6.567; 2.125; 4.691934; 81.663974; 92.817
20200707_100613_924_1102.jpg; 81.654655; 4.644118; 94.214; 27.340; 6.354; 0.045; 4.693180; 81.664092; 94.214
20200707_100617_923_1103.jpg; 81.654768; 4.645270; 94.361; 28.718; 5.969; 2.182; 4.694377; 81.664213; 94.361
20200707_100621_924_1104.jpg; 81.654885; 4.646471; 93.897; 28.956; 5.725; 2.909; 4.695623; 81.664340; 93.897
20200707_100625_924_1105.jpg; 81.654998; 4.647834; 94.665; 28.256; 6.947; 1.686; 4.697032; 81.664461; 94.665
20200707_100629_924_1106.jpg; 81.655104; 4.649209; 95.939; 32.501; 6.368; 1.038; 4.698452; 81.664576; 95.939
20200707_100633_924_1107.jpg; 81.655208; 4.650650; 96.781; 29.399; 5.860; 2.386; 4.699938; 81.664688; 96.781
20200707_100637_924_1108.jpg; 81.655304; 4.652160; 97.825; 30.515; 6.838; 3.025; 4.701493; 81.664793; 97.825
20200707_100641_924_1109.jpg; 81.655383; 4.653700; 98.943; 31.150; 6.724; 1.002; 4.703079; 81.664881; 98.943
20200707_100645_924_1110.jpg; 81.655466; 4.655213; 100.491; 35.158; 5.839; -0.688; 4.704636; 81.664972; 100.491
20200707_100649_924_1111.jpg; 81.655639; 4.656581; 98.902; 32.090; -6.347; -6.724; 4.706051; 81.665153; 98.902
20200707_100653_924_1112.jpg; 81.656130; 4.658012; 95.574; 18.379; -5.943; -5.636; 4.707528; 81.665653; 95.574
20200707_100657_924_1113.jpg; 81.656944; 4.658641; 99.881; 7.312; -0.289; -14.479; 4.708207; 81.666475; 99.881
20200707_100701_924_1114.jpg; 81.657925; 4.657119; 107.386; 351.659; 0.925; -8.552; 4.706735; 81.667466; 107.386
20200707_100705_925_1115.jpg; 81.658931; 4.653558; 115.429; 340.235; 1.895; -11.996; 4.703225; 81.668480; 115.429
20200707_100709_924_1116.jpg; 81.659875; 4.647926; 120.220; 326.483; 1.615; -11.795; 4.697643; 81.669433; 120.220
20200707_100713_924_1117.jpg; 81.660684; 4.640262; 125.029; 313.096; 1.284; -12.700; 4.690029; 81.670250; 125.029
20200707_100717_924_1118.jpg; 81.661277; 4.630751; 128.646; 297.015; 0.355; -13.651; 4.680567; 81.670851; 128.646
20200707_100721_925_1119.jpg; 81.661557; 4.619709; 127.785; 280.197; 0.741; -15.863; 4.669570; 81.671140; 127.785
20200707_100725_925_1120.jpg; 81.661441; 4.607721; 124.305; 268.158; 0.357; -7.066; 4.657627; 81.671032; 124.305
20200707_100729_924_1121.jpg; 81.661043; 4.595458; 122.138; 256.855; 2.192; -7.228; 4.645406; 81.670643; 122.138
20200707_100733_925_1122.jpg; 81.660399; 4.583426; 123.574; 248.924; 1.242; -9.157; 4.633415; 81.670007; 123.574
20200707_100737_925_1123.jpg; 81.659503; 4.571964; 125.045; 236.096; 1.770; -13.399; 4.621992; 81.669121; 125.045
20200707_100741_925_1124.jpg; 81.658309; 4.561807; 127.274; 220.988; 2.240; -16.738; 4.611873; 81.667934; 127.274
20200707_100745_925_1125.jpg; 81.656820; 4.553777; 127.046; 202.415; 1.569; -16.526; 4.603879; 81.666454; 127.046
20200707_100749_925_1126.jpg; 81.655124; 4.548570; 125.200; 184.550; -0.039; -14.689; 4.598706; 81.664767; 125.200
20200707_100753_925_1127.jpg; 81.653349; 4.546171; 122.591; 170.807; 1.673; -12.273; 4.596341; 81.663000; 122.591
20200707_100757_925_1128.jpg; 81.651595; 4.546071; 119.734; 160.109; 0.579; -10.332; 4.596275; 81.661255; 119.734
20200707_100801_927_1129.jpg; 81.649914; 4.547961; 117.243; 144.382; 4.109; -12.774; 4.598200; 81.659583; 117.243
20200707_100805_925_1130.jpg; 81.648478; 4.551859; 122.652; 127.155; 4.520; -16.478; 4.602134; 81.658156; 122.652
20200707_100809_925_1131.jpg; 81.647417; 4.557392; 124.074; 105.687; 4.109; -17.762; 4.607705; 81.657103; 124.074
20200707_100813_927_1132.jpg; 81.646849; 4.563650; 124.070; 79.501; 3.616; -19.236; 4.614004; 81.656543; 124.070
20200707_100817_927_1133.jpg; 81.646789; 4.569298; 120.877; 55.321; 6.668; -9.008; 4.619697; 81.656492; 120.877
20200707_100821_925_1134.jpg; 81.646963; 4.573560; 118.845; 48.620; 6.302; -1.570; 4.624004; 81.656675; 118.845
20200707_100825_925_1135.jpg; 81.647173; 4.576995; 115.431; 38.257; 7.747; -2.010; 4.627485; 81.656893; 115.431
20200707_100829_927_1136.jpg; 81.647426; 4.579643; 113.194; 38.258; 5.584; -0.225; 4.630180; 81.657155; 113.194
20200707_100833_927_1137.jpg; 81.647675; 4.581921; 111.812; 27.883; 10.335; 0.804; 4.632503; 81.657412; 111.812
20200707_100837_925_1138.jpg; 81.647848; 4.583691; 113.144; 35.978; 7.249; 1.905; 4.634319; 81.657594; 113.144
20200707_100841_927_1139.jpg; 81.647972; 4.585332; 110.982; 34.944; 6.500; -1.280; 4.636006; 81.657727; 110.982
20200707_100845_927_1140.jpg; 81.648101; 4.586738; 108.736; 35.348; 6.718; 1.249; 4.637457; 81.657864; 108.736
20200707_100849_927_1141.jpg; 81.648226; 4.588055; 106.472; 34.814; 5.573; 0.930; 4.638819; 81.657998; 106.472
20200707_100853_927_1142.jpg; 81.648355; 4.589421; 105.707; 38.218; 5.539; 2.779; 4.640230; 81.658135; 105.707
20200707_100857_927_1143.jpg; 81.648462; 4.591023; 103.015; 38.209; 5.070; -0.154; 4.641878; 81.658251; 103.015
20200707_100901_927_1144.jpg; 81.648577; 4.592694; 98.515; 37.477; 7.950; 0.770; 4.643594; 81.658375; 98.515
20200707_100905_927_1145.jpg; 81.648673; 4.594237; 95.518; 34.729; 7.597; 1.299; 4.645182; 81.658479; 95.518
20200707_100909_927_1146.jpg; 81.648753; 4.595606; 93.383; 37.436; 6.100; -0.658; 4.646596; 81.658568; 93.383
20200707_100913_927_1147.jpg; 81.648833; 4.596790; 92.487; 32.124; 7.097; -0.373; 4.647826; 81.658656; 92.487
20200707_100917_927_1148.jpg; 81.648911; 4.597802; 93.541; 30.850; 6.411; 0.565; 4.648882; 81.658743; 93.541
20200707_100921_927_1149.jpg; 81.648987; 4.598723; 93.988; 30.757; 7.063; -0.180; 4.649849; 81.658828; 93.988
20200707_100925_927_1150.jpg; 81.649059; 4.599618; 94.299; 30.700; 6.013; 0.321; 4.650788; 81.658908; 94.299
20200707_100929_927_1151.jpg; 81.649125; 4.600596; 95.728; 29.153; 6.868; -1.426; 4.651812; 81.658982; 95.728
20200707_100933_927_1152.jpg; 81.649193; 4.601422; 94.501; 28.271; 6.418; 2.687; 4.652683; 81.659059; 94.501
20200707_100937_927_1153.jpg; 81.649250; 4.602373; 94.890; 29.964; 5.362; 0.206; 4.653679; 81.659124; 94.890
20200707_100941_927_1154.jpg; 81.649328; 4.603298; 95.710; 26.563; 5.497; 0.582; 4.654649; 81.659212; 95.710
20200707_100945_927_1155.jpg; 81.649441; 4.604230; 95.966; 25.336; 4.988; -0.551; 4.655626; 81.659333; 95.966
20200707_100949_927_1156.jpg; 81.649582; 4.605093; 96.301; 23.855; 6.639; 2.585; 4.656534; 81.659483; 96.301
20200707_100953_927_1157.jpg; 81.649718; 4.606002; 95.129; 27.307; 6.354; 1.595; 4.657489; 81.659626; 95.129
20200707_100957_927_1158.jpg; 81.649846; 4.606985; 95.555; 26.906; 6.473; 3.108; 4.658518; 81.659763; 95.555
20200707_101001_927_1159.jpg; 81.649964; 4.608088; 97.550; 29.421; 7.096; 0.227; 4.659665; 81.659890; 97.550
20200707_101005_927_1160.jpg; 81.650074; 4.609038; 97.482; 25.822; 7.054; 1.143; 4.660661; 81.660008; 97.482
20200707_101009_927_1161.jpg; 81.650167; 4.610007; 97.943; 28.625; 5.697; 0.343; 4.661675; 81.660110; 97.943
20200707_101013_927_1162.jpg; 81.650265; 4.610993; 98.775; 28.581; 6.304; 1.031; 4.662707; 81.660217; 98.775
20200707_101017_928_1163.jpg; 81.650364; 4.612054; 99.771; 29.496; 5.854; 0.557; 4.663813; 81.660324; 99.771
20200707_101021_928_1164.jpg; 81.650476; 4.613109; 100.640; 28.877; 5.901; 0.202; 4.664914; 81.660445; 100.640
20200707_101025_927_1165.jpg; 81.650610; 4.614112; 101.830; 27.887; 5.760; 1.179; 4.665962; 81.660588; 101.830
20200707_101029_927_1166.jpg; 81.650749; 4.615172; 102.078; 29.102; 6.632; 2.663; 4.667067; 81.660735; 102.078
20200707_101033_928_1167.jpg; 81.650867; 4.616433; 102.219; 34.593; 6.484; 2.639; 4.668373; 81.660862; 102.219
20200707_101037_928_1168.jpg; 81.650970; 4.617775; 102.034; 34.376; 6.414; 0.207; 4.669761; 81.660973; 102.034
20200707_101041_927_1169.jpg; 81.651080; 4.619037; 101.463; 31.398; 5.421; 0.125; 4.671068; 81.661092; 101.463
20200707_101045_927_1170.jpg; 81.651212; 4.620248; 100.315; 29.993; 6.360; 1.675; 4.672324; 81.661233; 100.315
